n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,1.0,greedy,42,24,19,0,1,16,0.250499986577779,0.0156562491611111,1,0
5,exp,0.05,1.0,greedy,42,25,22,0,1,22,0.323699990985915,0.0147136359539052,1,0
5,exp,0.05,1.0,greedy,42,26,25,1,1,20,0.3130999975837767,0.0156549998791888,0,0
5,exp,0.05,1.0,greedy,42,27,18,1,1,20,0.2961999853141606,0.014809999265708,0,0
5,exp,0.05,1.0,greedy,42,28,7,0,1,7,0.1119000080507248,0.0159857154358178,1,0
5,exp,0.05,1.0,greedy,42,29,4,0,1,6,0.329299975419417,0.0548833292365695,1,0
5,exp,0.05,1.0,greedy,42,30,9,0,1,13,0.2049000177066773,0.0157615398235905,1,0
5,exp,0.05,1.0,greedy,42,31,7,1,1,6,0.1081000082194805,0.01801666803658,0,0
5,exp,0.05,1.0,greedy,42,32,10,0,1,12,0.1879000046756118,0.0156583337229676,1,0
5,exp,0.05,1.0,greedy,42,33,14,0,1,20,0.3003999881912023,0.0150199994095601,1,0
5,exp,0.05,1.0,greedy,42,34,8,0,1,10,0.1737000129651278,0.0173700012965127,1,0
5,exp,0.05,1.0,greedy,42,35,24,0,1,19,0.304899993352592,0.016047368071189,1,0
5,exp,0.05,1.0,greedy,42,36,16,0,1,15,0.232899998081848,0.0155266665387898,1,0
5,exp,0.05,1.0,greedy,42,37,20,1,1,23,0.3629999991971999,0.0157826086607478,0,0
5,exp,0.05,1.0,greedy,42,38,7,0,1,8,0.1394999853800982,0.0174374981725122,1,0
5,exp,0.05,1.0,greedy,42,39,6,0,1,6,0.1144999987445771,0.0190833331240961,1,0
5,exp,0.05,1.0,greedy,42,40,23,0,1,18,0.2694000140763819,0.0149666674486878,1,0
5,exp,0.05,1.0,greedy,42,41,2,0,1,2,0.0530999968759715,0.0265499984379857,1,0
5,exp,0.05,1.0,greedy,42,42,25,1,1,27,0.4014000005554408,0.0148666666872385,0,0
5,exp,0.05,1.0,greedy,42,43,20,0,1,20,0.2970999921672046,0.0148549996083602,1,0
5,exp,0.05,1.0,greedy,42,44,8,0,1,10,0.1654000079724937,0.0165400007972493,1,0
5,exp,0.05,1.0,greedy,42,45,20,0,1,18,0.2798999776132405,0.0155499987562911,1,0
5,exp,0.05,1.0,greedy,42,46,4,0,1,4,0.0805000017862767,0.0201250004465691,1,0
5,exp,0.05,1.0,greedy,42,47,25,1,1,28,0.7005000079516321,0.025017857426844,0,0
5,exp,0.05,1.0,greedy,42,48,1,0,1,4,0.083099992480129,0.0207749981200322,1,0
5,exp,0.05,1.0,greedy,42,49,14,0,1,13,0.2383999817539006,0.0183384601349154,1,0
5,exp,0.05,1.0,greedy,42,50,22,0,1,23,0.3945999778807163,0.0171565207774224,1,0
5,exp,0.05,1.0,greedy,42,51,20,0,1,22,0.3530000103637576,0.0160454550165344,1,0
5,exp,0.05,1.0,greedy,42,52,12,0,1,9,0.150100007886067,0.0166777786540074,1,0
5,exp,0.05,1.0,greedy,42,53,21,0,1,22,0.3463999892119318,0.0157454540550878,1,0
5,exp,0.05,1.0,greedy,42,54,18,0,1,29,0.4730999935418367,0.0163137928807529,1,0
5,exp,0.05,1.0,greedy,42,55,4,0,1,4,0.0863999885041266,0.0215999971260316,1,0
5,exp,0.05,1.0,greedy,42,56,3,0,1,3,0.0618000049144029,0.0206000016381343,1,0
5,exp,0.05,1.0,greedy,42,57,11,0,1,19,0.6108000234235078,0.0321473696538688,1,0
5,exp,0.05,1.0,greedy,42,58,13,0,1,14,5.935699999099597,0.4239785713642569,1,0
5,exp,0.05,1.0,greedy,42,59,23,1,1,19,0.3071000101044774,0.0161631584265514,0,0
5,exp,0.05,1.0,greedy,42,60,16,0,1,19,0.2932999923359602,0.0154368417018926,1,0
5,exp,0.05,1.0,greedy,42,61,8,1,1,8,0.1366999931633472,0.0170874991454184,0,0
5,exp,0.05,1.0,greedy,42,62,18,0,1,26,0.394199974834919,0.0151615374936507,1,0
5,exp,0.05,1.0,greedy,42,63,5,0,1,7,0.1142999972216785,0.0163285710316683,1,0
5,exp,0.05,1.0,greedy,42,64,13,0,1,19,0.2873000048566609,0.0151210528871926,1,0
